neighbourhood,minimum_nights,availability_365,calculated_host_listings_count,price
0.12206572769953052,0.0,0.8273972602739726,0.024539877300613498,650
0.3333333333333333,0.005494505494505494,0.726027397260274,0.0,480
0.028169014084507043,0.005494505494505494,0.26575342465753427,0.003067484662576687,550
0.09389671361502347,0.0,0.1726027397260274,0.009202453987730062,460
0.13145539906103287,0.0,0.9917808219178083,0.0,500
0.009389671361502348,0.013736263736263736,0.7863013698630137,0.003067484662576687,899
0.004694835680751174,0.0027472527472527475,0.3972602739726027,0.003067484662576687,550
0.4225352112676056,0.16208791208791212,0.24657534246575344,0.0,4200
0.06572769953051644,0.005494505494505494,0.0,0.0,385
0.051643192488262914,0.0,0.9013698630136986,0.012269938650306749,999
0.023474178403755867,0.005494505494505494,0.23013698630136986,0.0,650
0.03286384976525822,0.0,1.0,0.006134969325153375,369
0.29577464788732394,0.0027472527472527475,0.010958904109589041,0.003067484662576687,400
0.014084507042253521,0.005494505494505494,0.0,0.0,575
0.07511737089201878,0.008241758241758242,0.7068493150684931,0.0,550
0.10328638497652583,0.0,1.0,0.003067484662576687,1000
0.06572769953051644,0.24450549450549453,1.0,0.0,450
0.03755868544600939,0.0,0.473972602739726,0.0,500
0.1267605633802817,0.0027472527472527475,0.005479452054794521,0.0,800
0.13145539906103287,0.0,0.12328767123287672,0.03374233128834356,6419
0.014084507042253521,0.0027472527472527475,0.18356164383561643,0.003067484662576687,999
0.0892018779342723,0.008241758241758242,0.0,0.0,530
0.15023474178403756,0.005494505494505494,0.8849315068493151,0.0,600
0.24413145539906103,0.0,0.5068493150684932,0.0,500
0.47417840375586856,0.0,0.9972602739726028,0.0,7500
0.13145539906103287,0.005494505494505494,0.0,0.0,500
0.03286384976525822,0.005494505494505494,0.14794520547945206,0.0,425
0.24413145539906103,0.0,0.9671232876712329,0.003067484662576687,425
0.018779342723004695,0.005494505494505494,0.16986301369863013,0.0,465
0.37089201877934275,0.0027472527472527475,1.0,0.003067484662576687,2000
0.03286384976525822,0.005494505494505494,0.0,0.003067484662576687,375
0.051643192488262914,0.07967032967032968,0.4465753424657534,0.7085889570552147,396
0.16901408450704225,0.008241758241758242,0.24383561643835616,0.0,700
0.051643192488262914,0.0,0.0,0.0,1500
0.15492957746478875,0.008241758241758242,0.43561643835616437,0.0,525
0.13615023474178403,0.005494505494505494,0.08493150684931507,0.0,450
0.03755868544600939,0.005494505494505494,0.04657534246575343,0.0,372
0.06572769953051644,0.0,0.0,0.0,800
0.06103286384976526,0.016483516483516484,0.473972602739726,0.003067484662576687,500
0.2535211267605634,0.0027472527472527475,0.16164383561643836,0.003067484662576687,425
0.03755868544600939,0.07967032967032968,1.0,0.03067484662576687,3000
0.051643192488262914,0.01098901098901099,1.0,0.0,700
0.056338028169014086,0.005494505494505494,0.684931506849315,0.0,465
0.004694835680751174,0.008241758241758242,0.2191780821917808,0.14723926380368096,956
0.06572769953051644,0.0027472527472527475,0.0,0.0,750
0.018779342723004695,0.0,0.2493150684931507,0.0,612
0.028169014084507043,0.0,0.9561643835616438,0.0,1369
0.06572769953051644,0.013736263736263736,0.7561643835616438,0.0,500
0.03286384976525822,0.0,0.0,0.0,599
0.23004694835680753,0.0027472527472527475,0.0,0.003067484662576687,600
0.023474178403755867,0.008241758241758242,0.9315068493150686,0.0,899
0.07042253521126761,0.0,0.9917808219178083,0.0,400
0.13615023474178403,0.07967032967032968,0.0,0.0,450
0.028169014084507043,0.02197802197802198,0.1315068493150685,0.003067484662576687,469
0.004694835680751174,0.016483516483516484,0.7698630136986302,0.0,600
0.7464788732394366,0.0027472527472527475,1.0,0.012269938650306749,875
0.056338028169014086,0.0027472527472527475,0.8575342465753425,0.006134969325153375,595
0.26291079812206575,0.016483516483516484,1.0,0.0,1500
0.06572769953051644,0.005494505494505494,0.9780821917808219,0.0,500
0.09389671361502347,0.0027472527472527475,0.34794520547945207,0.003067484662576687,500
0.3615023474178404,0.07967032967032968,0.7095890410958904,0.7085889570552147,373
0.03286384976525822,0.0,0.4931506849315069,0.0,920
0.03755868544600939,0.07967032967032968,0.9972602739726028,0.03067484662576687,2000
0.0892018779342723,0.0,0.1452054794520548,0.0,500
0.004694835680751174,0.07967032967032968,0.9287671232876712,0.19631901840490798,550
0.13145539906103287,0.01098901098901099,0.9945205479452055,0.003067484662576687,400
0.09859154929577466,0.0,1.0,0.0,800
0.13615023474178403,0.08516483516483517,0.0,0.0,400
0.12206572769953052,0.0,0.6383561643835617,0.0,539
0.20187793427230047,0.07967032967032968,0.7945205479452054,0.0,400
0.07511737089201878,0.0027472527472527475,0.03561643835616438,0.0,450
0.03755868544600939,0.008241758241758242,0.7945205479452054,0.0,995
0.004694835680751174,0.0,0.9726027397260274,0.03987730061349693,450
0.004694835680751174,0.005494505494505494,0.6136986301369863,0.14723926380368096,737
0.13145539906103287,0.049450549450549455,0.0,0.0,500
0.5305164319248826,0.0,1.0,0.0,650
0.004694835680751174,0.005494505494505494,0.9780821917808219,0.009202453987730062,449
0.014084507042253521,0.016483516483516484,0.0,0.0,450
0.004694835680751174,0.0,0.0,0.003067484662576687,500
0.03755868544600939,0.016483516483516484,0.1863013698630137,0.0,800
0.004694835680751174,0.0,0.1315068493150685,0.0,550
0.1267605633802817,0.0027472527472527475,0.06301369863013699,0.0,650
0.056338028169014086,0.01098901098901099,0.0,0.0,500
0.004694835680751174,0.0,0.9123287671232877,0.003067484662576687,699
0.051643192488262914,0.01098901098901099,0.8136986301369863,0.009202453987730062,1300
0.1267605633802817,0.005494505494505494,0.016438356164383564,0.0,500
0.3615023474178404,0.0027472527472527475,0.2410958904109589,0.0,1000
0.03286384976525822,0.005494505494505494,0.5452054794520548,0.0,599
0.20187793427230047,0.0027472527472527475,0.3863013698630137,0.003067484662576687,475
0.004694835680751174,0.0,0.0,0.0,600
0.24413145539906103,0.008241758241758242,0.32054794520547947,0.0,615
0.3615023474178404,0.0,0.2191780821917808,0.0,600
0.26291079812206575,0.0027472527472527475,1.0,0.003067484662576687,500
0.3192488262910798,0.01098901098901099,0.4986301369863014,0.0,399
0.1596244131455399,0.13461538461538464,1.0,0.0,1333
0.1267605633802817,0.005494505494505494,0.0,0.0,500
0.06572769953051644,0.005494505494505494,0.0,0.0,1000
0.03286384976525822,0.07967032967032968,0.5068493150684932,0.05214723926380368,748
0.004694835680751174,0.005494505494505494,0.8931506849315068,0.02147239263803681,449
0.4366197183098592,0.01098901098901099,0.2410958904109589,0.0,450
0.004694835680751174,0.005494505494505494,0.44931506849315067,0.14723926380368096,699
0.17370892018779344,0.0,0.0,0.0,1000
0.009389671361502348,0.0,0.410958904109589,0.003067484662576687,5000
0.03286384976525822,0.07967032967032968,0.9123287671232877,0.05214723926380368,748
0.1267605633802817,0.0027472527472527475,0.989041095890411,0.024539877300613498,450
0.0892018779342723,0.07967032967032968,0.4904109589041096,0.0,425
0.06572769953051644,0.008241758241758242,0.09315068493150686,0.0,550
0.24413145539906103,0.008241758241758242,0.09863013698630137,0.0,425
0.0892018779342723,0.0027472527472527475,0.4849315068493151,0.0,545
0.12206572769953052,0.0027472527472527475,0.0,0.0,425
0.03286384976525822,0.01098901098901099,0.3232876712328767,0.0,399
0.056338028169014086,0.0,0.0,0.0,500
0.09389671361502347,0.0,0.9972602739726028,0.09815950920245399,399
0.1267605633802817,0.005494505494505494,0.008219178082191782,0.003067484662576687,450
0.03755868544600939,0.07967032967032968,0.9972602739726028,0.03067484662576687,1000
0.15023474178403756,0.024725274725274728,0.06027397260273973,0.0,375
0.07511737089201878,0.005494505494505494,0.6547945205479452,0.0,700
0.0892018779342723,0.005494505494505494,0.12876712328767123,0.0,750
0.004694835680751174,0.005494505494505494,0.9780821917808219,0.009202453987730062,389
0.051643192488262914,0.0,0.7835616438356164,0.0,600
0.056338028169014086,0.07967032967032968,1.0,0.0,499
0.20187793427230047,0.0,1.0,0.0,995
0.1267605633802817,0.008241758241758242,0.904109589041096,0.0,500
0.20187793427230047,0.0027472527472527475,0.6767123287671233,1.0,484
0.13145539906103287,0.0,0.0,0.0,700
0.20187793427230047,0.0027472527472527475,0.19726027397260273,0.0,550
0.29107981220657275,0.0,0.6136986301369863,0.0,545
0.023474178403755867,0.008241758241758242,0.8794520547945206,0.0,625
0.056338028169014086,0.0027472527472527475,0.7452054794520548,0.006134969325153375,995
0.03286384976525822,0.01098901098901099,0.3561643835616438,0.0,420
0.2347417840375587,0.005494505494505494,0.9917808219178083,0.0,1500
0.0892018779342723,0.07967032967032968,0.9095890410958904,0.003067484662576687,455
0.3615023474178404,0.024725274725274728,0.0,0.0,500
0.07042253521126761,0.005494505494505494,0.6,0.006134969325153375,475
0.03286384976525822,0.008241758241758242,0.3452054794520548,0.0,700
0.056338028169014086,0.008241758241758242,0.0,0.0,450
0.47417840375586856,0.005494505494505494,0.0,0.0,980
0.004694835680751174,0.0,0.0,0.0,1200
0.004694835680751174,0.0,0.010958904109589041,0.009202453987730062,840
0.06572769953051644,0.024725274725274728,0.23013698630136986,0.0,590
0.03286384976525822,0.005494505494505494,0.1178082191780822,0.0,390
0.107981220657277,0.005494505494505494,0.2493150684931507,0.0,400
0.03286384976525822,0.005494505494505494,0.4821917808219178,0.0,499
0.04225352112676056,0.005494505494505494,0.010958904109589041,0.0,450
0.056338028169014086,0.0027472527472527475,0.0,0.0,375
0.24413145539906103,0.07967032967032968,1.0,0.0,499
0.06572769953051644,0.0027472527472527475,0.6684931506849315,0.0,599
0.028169014084507043,0.0,0.0,0.0,750
0.20187793427230047,0.0027472527472527475,0.9342465753424658,1.0,412
0.107981220657277,0.013736263736263736,0.0,0.0,699
0.051643192488262914,0.016483516483516484,0.0,0.0,375
0.056338028169014086,0.07967032967032968,1.0,0.0,4500
0.03755868544600939,0.005494505494505494,0.0,0.0,395
0.06572769953051644,0.0027472527472527475,0.6054794520547945,0.0,450
0.004694835680751174,0.0,0.0,0.0,375
0.06572769953051644,0.005494505494505494,0.0,0.0,400
0.09859154929577466,0.01098901098901099,0.0,0.0,500
0.24882629107981222,0.005494505494505494,0.4657534246575343,0.0,699
0.03286384976525822,0.07967032967032968,0.5068493150684932,0.02147239263803681,499
0.37089201877934275,0.0,0.9835616438356164,0.012269938650306749,399
0.03286384976525822,0.008241758241758242,0.18082191780821918,0.0,450
0.004694835680751174,0.005494505494505494,1.0,0.03374233128834356,699
0.26291079812206575,0.0,0.3424657534246575,0.0,700
0.6995305164319249,0.0027472527472527475,0.9616438356164384,0.0,375
0.056338028169014086,0.0,0.9972602739726028,0.003067484662576687,375
0.0892018779342723,0.008241758241758242,0.4410958904109589,0.009202453987730062,400
0.46009389671361506,0.024725274725274728,0.9808219178082191,0.0,500
0.03286384976525822,0.07967032967032968,1.0,0.19631901840490798,450
0.023474178403755867,0.0,0.9972602739726028,0.003067484662576687,400
0.03286384976525822,0.0,0.0,0.0,450
0.051643192488262914,0.005494505494505494,0.9780821917808219,0.0,950
0.004694835680751174,0.0027472527472527475,0.5452054794520548,0.03067484662576687,718
0.004694835680751174,0.008241758241758242,0.0136986301369863,0.0,500
0.3615023474178404,0.005494505494505494,0.10136986301369863,0.0,700
0.3615023474178404,0.07967032967032968,0.0027397260273972603,0.7085889570552147,388
0.16901408450704225,0.013736263736263736,0.038356164383561646,0.0,795
0.056338028169014086,0.0,0.2410958904109589,0.0,1000
0.07511737089201878,0.016483516483516484,0.9863013698630138,0.003067484662576687,450
0.004694835680751174,0.01098901098901099,0.36164383561643837,0.0,449
0.06572769953051644,0.0027472527472527475,0.0,0.0,999
0.051643192488262914,0.013736263736263736,0.7945205479452054,0.0,1200
0.24413145539906103,0.013736263736263736,0.14246575342465753,0.009202453987730062,495
0.056338028169014086,0.0,0.8931506849315068,0.0,444
0.2347417840375587,0.07967032967032968,0.7616438356164383,0.7085889570552147,439
0.004694835680751174,0.0,0.0,0.003067484662576687,800
0.13145539906103287,0.07967032967032968,0.24383561643835616,0.0,899
0.051643192488262914,0.07967032967032968,0.9315068493150686,0.7085889570552147,379
0.06572769953051644,0.0,0.24657534246575344,0.0,500
0.03286384976525822,0.08241758241758242,0.0,0.006134969325153375,500
0.06572769953051644,0.0,0.0,0.0,800
0.004694835680751174,0.005494505494505494,0.7041095890410959,0.0,500
0.004694835680751174,0.005494505494505494,0.9232876712328767,0.0,650
0.014084507042253521,0.005494505494505494,0.12054794520547946,0.003067484662576687,825
0.03286384976525822,0.005494505494505494,0.0,0.0,375
0.03286384976525822,0.07967032967032968,0.4931506849315069,0.006134969325153375,4100
0.009389671361502348,0.024725274725274728,0.0,0.0,500
0.004694835680751174,0.0,0.0,0.0,400
0.03755868544600939,0.005494505494505494,0.0,0.0,750
0.3333333333333333,0.008241758241758242,0.0,0.0,400
0.03286384976525822,0.0027472527472527475,0.8328767123287671,0.0,700
0.03755868544600939,0.07967032967032968,0.4301369863013699,0.0,499
0.24413145539906103,0.013736263736263736,1.0,0.0,380
0.03286384976525822,0.07967032967032968,1.0,0.05214723926380368,748
0.014084507042253521,0.0,0.9972602739726028,0.009202453987730062,750
0.20187793427230047,0.0027472527472527475,0.9287671232876712,1.0,425
0.004694835680751174,0.0,0.4904109589041096,0.03067484662576687,700
0.03755868544600939,0.0,0.0,0.0,387
0.004694835680751174,0.016483516483516484,0.0,0.0,386
0.056338028169014086,0.005494505494505494,0.7315068493150685,0.0,408
0.3192488262910798,0.0027472527472527475,0.589041095890411,0.0,540
0.028169014084507043,0.0,0.9917808219178083,0.003067484662576687,500
0.20187793427230047,0.0027472527472527475,0.7534246575342466,1.0,505
0.06572769953051644,0.005494505494505494,0.0,0.0,395
0.09389671361502347,0.005494505494505494,0.9616438356164384,0.0,600
0.1267605633802817,0.01098901098901099,0.41643835616438357,0.0,429
0.051643192488262914,0.013736263736263736,0.8575342465753425,0.009202453987730062,1100
0.1267605633802817,0.07967032967032968,0.35342465753424657,0.0,495
0.018779342723004695,0.005494505494505494,0.8410958904109589,0.0,400
0.009389671361502348,0.0,0.9945205479452055,0.006134969325153375,500
0.3943661971830986,0.0027472527472527475,0.0,0.0,5000
0.051643192488262914,0.0027472527472527475,0.7479452054794521,0.0,577
0.11267605633802817,0.005494505494505494,0.6493150684931507,0.0,399
0.3943661971830986,0.0,0.9945205479452055,0.0,500
0.03286384976525822,0.0,0.0,0.0,389
0.03755868544600939,0.01098901098901099,0.3424657534246575,0.0,400
0.03755868544600939,0.01098901098901099,0.7726027397260274,0.0,615
0.004694835680751174,0.0027472527472527475,0.0,0.006134969325153375,640
0.20187793427230047,0.0027472527472527475,0.8986301369863013,1.0,396
0.1267605633802817,0.008241758241758242,0.24657534246575344,0.0,950
0.03755868544600939,0.10714285714285715,0.0,0.0,2500
0.0892018779342723,0.005494505494505494,0.2191780821917808,0.0,520
0.12206572769953052,0.08241758241758242,1.0,0.0,750
0.004694835680751174,0.0,1.0,0.015337423312883437,750
0.2535211267605634,0.0027472527472527475,0.4410958904109589,0.0,399
0.13145539906103287,0.0,0.9917808219178083,0.0,1475
0.1267605633802817,0.005494505494505494,0.0,0.0,450
0.03286384976525822,0.07967032967032968,1.0,0.05214723926380368,534
0.056338028169014086,0.008241758241758242,0.915068493150685,0.0,659
0.03286384976525822,0.005494505494505494,0.0136986301369863,0.0,390
0.028169014084507043,0.0,0.24383561643835616,0.009202453987730062,750
0.004694835680751174,0.0,0.0,0.0,850
0.13615023474178403,0.005494505494505494,0.0,0.0,450
0.13145539906103287,0.0,0.008219178082191782,0.0,479
0.20187793427230047,0.0027472527472527475,0.21643835616438356,0.0,500
0.29577464788732394,1.0,0.9972602739726028,0.0,2350
0.06572769953051644,0.0,0.24383561643835616,0.0,750
0.3333333333333333,0.005494505494505494,0.008219178082191782,0.0,400
0.056338028169014086,0.005494505494505494,0.03561643835616438,0.0,595
0.22535211267605634,0.0027472527472527475,0.14794520547945206,0.0,700
0.028169014084507043,0.0,1.0,0.006134969325153375,1000
0.004694835680751174,0.005494505494505494,0.008219178082191782,0.006134969325153375,374
0.0892018779342723,0.008241758241758242,0.4410958904109589,0.0,399
0.26291079812206575,0.0027472527472527475,0.4301369863013699,0.0,500
0.22535211267605634,0.01098901098901099,0.9917808219178083,0.0,500
0.1267605633802817,0.0027472527472527475,0.0,0.0,550
0.03286384976525822,0.0,0.0,0.0,1450
0.215962441314554,0.0027472527472527475,1.0,0.012269938650306749,1000
0.004694835680751174,0.005494505494505494,0.5589041095890411,0.14723926380368096,699
0.028169014084507043,0.005494505494505494,0.8958904109589041,0.0,1050
0.13145539906103287,0.0,0.4,0.03374233128834356,7703
0.018779342723004695,0.008241758241758242,0.6,0.0,379
0.051643192488262914,0.0,1.0,0.0,750
0.1267605633802817,0.008241758241758242,0.8931506849315068,0.0,1000
0.056338028169014086,0.0,0.4904109589041096,0.009202453987730062,1000
0.3615023474178404,0.0,0.0,0.0,650
0.09389671361502347,0.008241758241758242,0.9534246575342465,0.0,400
0.24413145539906103,0.01098901098901099,0.6575342465753424,0.0,578
0.004694835680751174,0.0,0.0,0.0,1500
0.056338028169014086,0.0027472527472527475,0.9342465753424658,0.006134969325153375,495
0.03755868544600939,0.0,0.0,0.0,400
0.028169014084507043,0.0027472527472527475,0.7616438356164383,0.0,400
0.06572769953051644,0.005494505494505494,0.043835616438356165,0.0,795
0.03286384976525822,0.0027472527472527475,0.0,0.0,649
0.004694835680751174,0.005494505494505494,0.005479452054794521,0.0,400
0.004694835680751174,0.016483516483516484,0.0,0.006134969325153375,425
0.004694835680751174,0.01098901098901099,0.9287671232876712,0.0,422
0.004694835680751174,0.07967032967032968,0.7287671232876712,0.0,800
0.03755868544600939,0.016483516483516484,0.0,0.0,750
0.0892018779342723,0.0027472527472527475,0.7205479452054795,0.0,700
0.13145539906103287,0.0027472527472527475,0.7342465753424657,0.0,795
0.03286384976525822,0.07967032967032968,0.5068493150684932,0.3680981595092025,499
0.06572769953051644,0.005494505494505494,0.4301369863013699,0.009202453987730062,447
0.20187793427230047,0.0027472527472527475,0.863013698630137,1.0,503
0.018779342723004695,0.01098901098901099,0.0,0.0,9999
0.004694835680751174,0.005494505494505494,1.0,0.03374233128834356,699
0.13145539906103287,0.03846153846153847,0.23835616438356164,0.0,400
0.06572769953051644,0.01098901098901099,0.0,0.0,495
0.06572769953051644,0.0,0.0,0.0,500
0.009389671361502348,0.0,1.0,0.0,500
0.023474178403755867,0.0,0.16986301369863013,0.0,500
0.1267605633802817,0.0027472527472527475,0.7479452054794521,0.006134969325153375,1299
0.06572769953051644,0.005494505494505494,0.024657534246575342,0.0,390
0.051643192488262914,0.07967032967032968,0.6273972602739726,0.7085889570552147,423
0.004694835680751174,0.008241758241758242,0.8465753424657534,0.0,620
0.06572769953051644,0.005494505494505494,0.2273972602739726,0.0,450
0.22535211267605634,0.0,0.2054794520547945,0.0,649
0.004694835680751174,0.01098901098901099,0.09863013698630137,0.0,399
0.107981220657277,0.005494505494505494,0.18356164383561643,0.0,400
0.051643192488262914,0.008241758241758242,0.6657534246575343,0.003067484662576687,500
0.1267605633802817,0.016483516483516484,0.8904109589041096,0.0,3000
0.0892018779342723,0.0,0.8273972602739726,0.0,550
0.004694835680751174,0.008241758241758242,0.0,0.0,500
0.13145539906103287,0.016483516483516484,0.0,0.0,500
